id: 14887994337, domain: tu.duowan.com, sign: fb00017627d0f8886ad2bb6c8d878acb,ret: 
id: 1481773447552, domain: lol.duowan.com, sign: d208ec4e7f45e01565af82dd51288302,ret: 
id: 1481845243448, domain: lol.duowan.com, sign: 2fba872987bebd4e22bd8303561bac95,ret: 
id: 1481859294470, domain: lol.duowan.com, sign: 77a8a3314a928f92493b87f817e6f7bf,ret: 
id: 1481952041434, domain: lol.duowan.com, sign: a076b41716f8455a1d4602f0b34dc90e,ret: 
id: 1481977657612, domain: lol.duowan.com, sign: bc16bf48a965d72c6ec361ca2b762e7b,ret: 
id: 1411357810160428, domain: tu.duowan.com, sign: 7fb86db9aaa08aaace4084810d04c356,ret: 
id: 1411357810161917, domain: tu.duowan.com, sign: 5cd760b6e9f21d47f2ec0ec559d970d2,ret: 
id: 1411357810163410, domain: tu.duowan.com, sign: 434c6ddbd05e0db8c6bf3b5e9145d23c,ret: 
id: 1411357810165084, domain: tu.duowan.com, sign: 75f6be80b1f7e5b87008cb28f5d47831,ret: 
id: 1411357810166825, domain: tu.duowan.com, sign: acc744f317848b53da6000105e5629e6,ret: 
id: 1411357810168604, domain: tu.duowan.com, sign: b666963da5cf919680df5a0728caeb22,ret: 
id: 1411357810170200, domain: tu.duowan.com, sign: b806918c4c3ed66b99c9a72d59be28ba,ret: 
id: 1411357810171847, domain: tu.duowan.com, sign: 26465ec55d35b44ab7ff972fce0ec9b9,ret: 
id: 1411357810173270, domain: tu.duowan.com, sign: fcae3f9831d2b3d99063d0fb3baf3308,ret: 
id: 1411357810174643, domain: tu.duowan.com, sign: 60e2b1c6d7e6e0f5d8fa3e65d4e86214,ret: 
id: 1411357810175984, domain: tu.duowan.com, sign: 0ab87ed89c782a5ea0104d57c9dada62,ret: 
id: 1411357810177685, domain: tu.duowan.com, sign: 89beb2c777ea54ea50fca9d458e0f1ec,ret: 
id: 1411357810179499, domain: tu.duowan.com, sign: d80c29d4f64ef2346bdaf0b9d51ea50c,ret: 
id: 1411357810181520, domain: tu.duowan.com, sign: c03d4fc9dc945edf1f5133db90d80dfd,ret: 
id: 1411357810183031, domain: tu.duowan.com, sign: 3279ac26b60782dc527824e4029f1040,ret: 
id: 1411357810184355, domain: tu.duowan.com, sign: c9bc54251b3cfb0b67d01f4dbb8a0eb8,ret: 
id: 1411357810185992, domain: tu.duowan.com, sign: b317925ed4348f93c20eff67bfeb44a9,ret: 
id: 1411357810187586, domain: tu.duowan.com, sign: ca60b3ce4d9353f2318f08fffcc71141,ret: 
id: 1411357810189067, domain: tu.duowan.com, sign: a00430cc617ccdb5c3a4608381a48b49,ret: 
id: 1411357810190740, domain: tu.duowan.com, sign: 66249369cee78a9123c963367499ad8c,ret: 
id: 1411357810192631, domain: tu.duowan.com, sign: cab478958ba8a33e3515ed9359a50ed7,ret: 
id: 1411357810194059, domain: tu.duowan.com, sign: 6a5738364abff405fd0c5653ec45def8,ret: 
id: 1411357810195332, domain: tu.duowan.com, sign: 342bde37e01415b6fc8cafdd053fa5e6,ret: 
id: 1411357810196665, domain: tu.duowan.com, sign: 66586c1b4fc84c1145909caea517971e,ret: 
id: 1411357810198402, domain: tu.duowan.com, sign: 942748c32894491cf2a59e42fa48649f,ret: 
id: 1411357810199915, domain: tu.duowan.com, sign: 6705b91e51eb5cf55d2acc9be1794bd0,ret: 
id: 1411357810201347, domain: tu.duowan.com, sign: 3b914aa429b84198f4a6c137a4a8574c,ret: 
id: 1411357810203438, domain: tu.duowan.com, sign: f61ba4754495a0309be9da99b54c944e,ret: 
id: 1411357810205011, domain: tu.duowan.com, sign: 545943dda1309b288d525734cfbe81f5,ret: 
id: 1411357810206338, domain: tu.duowan.com, sign: 244691ddf8251d760cf702345186f645,ret: 
id: 1411357810207730, domain: tu.duowan.com, sign: 319b178317d0076e79071dbd66f262fa,ret: 
id: 1411357810209289, domain: tu.duowan.com, sign: 878468f056d96e1b8a3f2f886e0bf928,ret: 
id: 1411357810210920, domain: tu.duowan.com, sign: 603bee29350d004e09991857d9c39362,ret: 
id: 1411357810212594, domain: tu.duowan.com, sign: 6525011fd29fa412aad3c22862a8884e,ret: 
id: 1411357810214587, domain: tu.duowan.com, sign: d15fbba3c4966e98cae5d4014d13776d,ret: 
id: 1411357810216401, domain: tu.duowan.com, sign: 0fae6f039fca5c36577a41db9bbfd50a,ret: 
id: 1411357810218408, domain: tu.duowan.com, sign: fcf1080a61c18b4c9f78227573f78515,ret: 
id: 1411357810220271, domain: tu.duowan.com, sign: 6ec02cb17620eae60b43878d3a3c281b,ret: 
id: 1411357810221788, domain: tu.duowan.com, sign: 67f7d31644818ab613d6f3f299e5e3a4,ret: 
id: 1411357810223283, domain: tu.duowan.com, sign: 3be8c49fafa22ca117bd3f99628cbb0b,ret: 
id: 1411357810224817, domain: tu.duowan.com, sign: 13fb4d0af823ec4a6d8261bf2fc6a3b6,ret: 
id: 1411357810226862, domain: tu.duowan.com, sign: d8353abc10d929429ba34c65fb8897bd,ret: 
id: 1411357810228483, domain: tu.duowan.com, sign: fdcfa65d44353c11af658bb31d5172bc,ret: 
id: 1411357810230338, domain: tu.duowan.com, sign: 82b8ef0b320a86e39c8bdf1456830d72,ret: 
id: 1411357810231910, domain: tu.duowan.com, sign: 08ddb59289920415581afb865cb64226,ret: 
id: 1411357810234013, domain: tu.duowan.com, sign: 7dabb20b003c310a3fed41076290f123,ret: 
id: 1411357810235538, domain: tu.duowan.com, sign: 31dc2213071bc573f7850377e4186670,ret: 
id: 1411357810237168, domain: tu.duowan.com, sign: 0c891bc3169e4c5c5b68478e1758f2e1,ret: 
id: 1411357810240425, domain: tu.duowan.com, sign: c4ee679859a3cf30ac17da27bc7052b2,ret: 
id: 1411357810242595, domain: tu.duowan.com, sign: 735185125c881388af7a4fd731101776,ret: 
id: 1411357810244324, domain: tu.duowan.com, sign: 13a25506d0d8cf5a17dcc956ccecfbfa,ret: 
id: 1411357810246200, domain: tu.duowan.com, sign: 4670985e4b8a2c070bf7d1e96d7d7907,ret: 
id: 1411357811845911, domain: tu.duowan.com, sign: 4f92d6e6ff36431bc5116390da04da3e,ret: 
id: 1411357811847460, domain: tu.duowan.com, sign: ad6f5e4c274c659654a6f06005f1e7d0,ret: 
id: 1411357811848815, domain: tu.duowan.com, sign: 62e7918a10a38b111dc7eda79af7ca5d,ret: 
id: 1411357811850295, domain: tu.duowan.com, sign: 942c6730ecb363ad64fec8ea06f3f713,ret: 
id: 1411357811851754, domain: tu.duowan.com, sign: e9c8f29f537c1fbc08777ccc1f36ddb3,ret: 
id: 1411357811853354, domain: tu.duowan.com, sign: ac5c54aeb9b8a3b0dc31612261ed6d11,ret: 
id: 1411357811854808, domain: tu.duowan.com, sign: 3766af2e2a0cb5db0af9711c3bdc53a7,ret: 
id: 1411357811856190, domain: tu.duowan.com, sign: 4574af92079e4fba2e7181b729a8a45b,ret: 
id: 1411357811857656, domain: tu.duowan.com, sign: 095babbf0d3513593dc239a5cfba9673,ret: 
id: 1411357811859467, domain: tu.duowan.com, sign: 24e474c8c8c1b6835ea6a890109c0178,ret: 
id: 1411357811860911, domain: tu.duowan.com, sign: ea7450ca810c39d46f1aa14218c06091,ret: 
id: 1411357811862377, domain: tu.duowan.com, sign: e74d6a6d695ed8b9d99b4aa63a2fd212,ret: 
id: 1411357811863853, domain: tu.duowan.com, sign: 4f38d8bd36ce071235fa442bc2f9d437,ret: 
id: 1411357811865323, domain: tu.duowan.com, sign: d67c808dd2fa85626b5cef7cb0aae40b,ret: 
id: 1411357811867189, domain: tu.duowan.com, sign: b464ee6264498d24cb3f5e8bd1ecfd9c,ret: 
id: 1411357811868640, domain: tu.duowan.com, sign: d173f1fc03f29be2f8f0a5e99718c148,ret: 
id: 1411357811870121, domain: tu.duowan.com, sign: 1717e763a0450290c5bbf94f62bcb5aa,ret: 
id: 1411357811871527, domain: tu.duowan.com, sign: adbcf897ab49bf40728959a462c6ef01,ret: 
id: 1411357811872813, domain: tu.duowan.com, sign: 60588ff9688bb135364f74e52a8bb8e3,ret: 
id: 1411357811874738, domain: tu.duowan.com, sign: 3893ca75105ab363484079476ce55536,ret: 
id: 1411357811876035, domain: tu.duowan.com, sign: 64e00f6c811324ce77f82c10dd546853,ret: 
id: 1411357811877264, domain: tu.duowan.com, sign: 1999d600dc9e70a027b88ed6a1a0dffd,ret: 
id: 1411357811878559, domain: tu.duowan.com, sign: 18f436666bcb60c05b62cf62e65768ee,ret: 
id: 1411357811880032, domain: tu.duowan.com, sign: b5223ccec137132047a39353537ad769,ret: 
id: 1411357811881452, domain: tu.duowan.com, sign: f4e6899d64f40d2a8930f742f2dc7b0e,ret: 
id: 1411357811882886, domain: tu.duowan.com, sign: ec435283c87c3fc51058be57debee3e0,ret: 
id: 1411357811884439, domain: tu.duowan.com, sign: 2268f98c36ff7c343378adb08febc735,ret: 
id: 1411357811885924, domain: tu.duowan.com, sign: d3e719ff53964adffa032d44eb27fed0,ret: 
id: 1411357811887588, domain: tu.duowan.com, sign: 06331adea7a173f65112dddadb313cb1,ret: 
id: 1411357811890612, domain: tu.duowan.com, sign: c171477564307fa796ff2bc47dac608e,ret: 
id: 1411357811892682, domain: tu.duowan.com, sign: d9cda17b4932ff6e299b6ca404648c71,ret: 
id: 1411357811894545, domain: tu.duowan.com, sign: 2e6f1c677f24a313cbe0699eec36f580,ret: 
id: 1411357811895987, domain: tu.duowan.com, sign: 6aae47f71236c5c8b2318dd18092f1e1,ret: 
id: 1411357811898203, domain: tu.duowan.com, sign: 83ae80882a6e022ee0f1c39e68688a94,ret: 
id: 1411357811900038, domain: tu.duowan.com, sign: 8c03c53d0d48334af748ce429e3badee,ret: 
id: 1411357811901649, domain: tu.duowan.com, sign: ad2cfad33222cd90ad6283f480b94691,ret: 
id: 1411357811903382, domain: tu.duowan.com, sign: 86cb8109539c674244b9d04ee83f6c0e,ret: 
id: 1411357811905050, domain: tu.duowan.com, sign: 56a5f634a6dc407dcc5a22b558f848af,ret: 
id: 1411357811906520, domain: tu.duowan.com, sign: c1052c9a2c34d3afec38011dbf390c47,ret: 
id: 1411357811908082, domain: tu.duowan.com, sign: 34f87c1c4e2411d968038a4b839603f2,ret: 
id: 1411357811909776, domain: tu.duowan.com, sign: 20f05726f80fcf11499588421611a168,ret: 
id: 1411357811911450, domain: tu.duowan.com, sign: 53ab165438b99f2577f342b7f7fdc614,ret: 
id: 1411357811913417, domain: tu.duowan.com, sign: c29871f89834f0e38b78fba93b5bd33c,ret: 
id: 1411357811915235, domain: tu.duowan.com, sign: b44d4c03178cf3f21ee464de24d555af,ret: 
id: 1411357811916739, domain: tu.duowan.com, sign: 772708122590a57fa43677537b9ac187,ret: 
id: 1411357811918298, domain: tu.duowan.com, sign: a27fa1419c153c244723126876f99689,ret: 
id: 1411357811919919, domain: tu.duowan.com, sign: 50df90a9725d612e560e9dac3d085375,ret: 
id: 1411357811921850, domain: tu.duowan.com, sign: eb432a940e2fa2c99fc4925674f70c7f,ret: 
id: 1411357811923336, domain: tu.duowan.com, sign: 7be291e04ce8742cafcec7cf9bea0392,ret: 
id: 1411357811924957, domain: tu.duowan.com, sign: 6fcc27d39b0b659322d7725a38fb0901,ret: 
id: 1411357811926332, domain: tu.duowan.com, sign: d2e3d8a1b93519aea2909ab30096ffc0,ret: 
id: 1411357811927783, domain: tu.duowan.com, sign: 20c63a017890c90aa57893a35d279795,ret: 
id: 1483237894135, domain: lol.duowan.com, sign: 68c2228e7d8392c1499f33d0a177917e,ret: 
id: 1483315062334, domain: lol.duowan.com, sign: bceab44c612277eeb27a5f07bdf10a76,ret: 
id: 1483367488691, domain: lol.duowan.com, sign: 7e3155939fcd9c39d01f1b6a9e753f25,ret: 
id: 1484662206361, domain: lol.duowan.com, sign: 3c1afc2962b2302bcfbcd2ec6247bf11,ret: 
id: 1484989557949, domain: lol.duowan.com, sign: 1cedbbf65a92e26db84957af5b9de4e7,ret: 
id: 1485258211139, domain: lol.duowan.com, sign: daf6f448dfdce0a7da29094d329c52f5,ret: 
id: 1411357827626046, domain: tu.duowan.com, sign: 342fde8a0c662346722f089d619bc914,ret: 
id: 1411357827627688, domain: tu.duowan.com, sign: 7792cea59fa4ac5642c5e55c13a708ba,ret: 
id: 1411357827629081, domain: tu.duowan.com, sign: 91e7621c56f34eca971d4e67cf152e9a,ret: 
id: 1411357827630346, domain: tu.duowan.com, sign: fa042dc02535f92dc6823a8f30f0cb3e,ret: 
id: 1411357827631766, domain: tu.duowan.com, sign: 010591a5724370c4e4bd788fa73f4026,ret: 
id: 1411357827633123, domain: tu.duowan.com, sign: 07b9e360ec2a1cab779938ffb57518ee,ret: 
id: 1411357827634442, domain: tu.duowan.com, sign: 78888eb2d3ef40855e24adc47576dcef,ret: 
id: 1411357827635842, domain: tu.duowan.com, sign: fbbea57b46784e9e1d986e1b7481496a,ret: 
id: 1411357827637669, domain: tu.duowan.com, sign: acbaa62ac2102662a1ec734e573421e8,ret: 
id: 1411357827639267, domain: tu.duowan.com, sign: b87e0e01bd3514d949a61762e70addf4,ret: 
id: 1411357827640744, domain: tu.duowan.com, sign: 2e19ab8df91aa0ae69914a10a0532676,ret: 
id: 1411357827643163, domain: tu.duowan.com, sign: d971c51a5ec15bb8fad3e6b698f631d2,ret: 
id: 1411357827644504, domain: tu.duowan.com, sign: e2120d85277037837427560bde1aa735,ret: 
id: 1411357827645718, domain: tu.duowan.com, sign: d330b69c6cc010f1c287a3365573a766,ret: 
id: 1411357827647042, domain: tu.duowan.com, sign: 8f15c672ef900e1ad6ecc001790a1b9a,ret: 
id: 1411357827648483, domain: tu.duowan.com, sign: cec0cc627e634221ad96bcbd55a61e7e,ret: 
id: 1411357827649801, domain: tu.duowan.com, sign: 5f3428b2632726b517d214d01a0a283f,ret: 
id: 1411357827651223, domain: tu.duowan.com, sign: 1b7ab8e33d909defa8425ecb65d9f928,ret: 
id: 1411357827652643, domain: tu.duowan.com, sign: 49534f8599bfcb225cf8cd760dd90267,ret: 
id: 1411357827653908, domain: tu.duowan.com, sign: 412965c5621916831c1ec5fc6325122d,ret: 
id: 1411357827655124, domain: tu.duowan.com, sign: a973af856560068b6ae59ef4cdacd8d8,ret: 
id: 1411357827656362, domain: tu.duowan.com, sign: f82c9b34dc6bc7252c8f37c7fef87b66,ret: 
id: 1411357827657733, domain: tu.duowan.com, sign: 0ffba119f9b0454403d1f3c49a322655,ret: 
id: 1411357827659247, domain: tu.duowan.com, sign: 545effe97341a7762a86269d34b319cb,ret: 
id: 1411357827660973, domain: tu.duowan.com, sign: 82b98a209979c975e5766597ff9b4d5d,ret: 
id: 1411357827663134, domain: tu.duowan.com, sign: c5fa547a0a1d9fc9475803999370c7fa,ret: 
id: 1411357827664427, domain: tu.duowan.com, sign: a1a7e65c7b8e6cf08efd97c4cec0bf6f,ret: 
id: 1411357827665727, domain: tu.duowan.com, sign: 914356a3666a94a1f9999955a4ac1764,ret: 
id: 1411357827667221, domain: tu.duowan.com, sign: 0c1240843a58d3490f75a0cb59602195,ret: 
id: 1411357827668633, domain: tu.duowan.com, sign: 2da79804550f2dadfd900b47ce447bb4,ret: 
id: 1411357827670191, domain: tu.duowan.com, sign: b5960dced61d9938b4e5b46c68793ad3,ret: 
id: 1411357827671634, domain: tu.duowan.com, sign: 4dc0627a1567589dc2459c88e74662b3,ret: 
id: 1411357827673171, domain: tu.duowan.com, sign: 750c344e3600dd93d0098283d097a59d,ret: 
id: 1411357827674590, domain: tu.duowan.com, sign: 7854fe3f3d8ce13a3d2df10dc7147edc,ret: 
id: 1411357827675722, domain: tu.duowan.com, sign: c1a9259c17356d0e6b0ec5715652bebc,ret: 
id: 1411357827676860, domain: tu.duowan.com, sign: 3ecba5641edc4070ebcf98c11b861cd4,ret: 
id: 1411357827678150, domain: tu.duowan.com, sign: 693f8ba016fdf3da538dbe02e79327b1,ret: 
id: 1411357827679490, domain: tu.duowan.com, sign: 11d36500041fa172b46fa6951c83c17b,ret: 
id: 1411357827680757, domain: tu.duowan.com, sign: 26ea0d660a9ca11b8cfcb00f9397305b,ret: 
id: 1411357827682151, domain: tu.duowan.com, sign: 432ece0743576b545af678485bbf0aa4,ret: 
id: 1411357827683513, domain: tu.duowan.com, sign: 7e3ece4f67103bc34444585f63952105,ret: 
id: 1411357827684819, domain: tu.duowan.com, sign: ea082c1c00e7d7ea98c373a8952a5dc0,ret: 
id: 1411357827686100, domain: tu.duowan.com, sign: 1d31271d6870061b878138ebf974bc34,ret: 
id: 1411357827687557, domain: tu.duowan.com, sign: 8d38decffa0a07f3154aa6094d7dde3b,ret: 
id: 1411357827688979, domain: tu.duowan.com, sign: b6746c0c4755d70d07b36c5533422d78,ret: 
id: 1411357827690384, domain: tu.duowan.com, sign: 1bcabd8d971a338218744d50cc8f5006,ret: 
id: 1411357827692060, domain: tu.duowan.com, sign: 4d4d2acdb6ba7c3f9c53d675b5642ece,ret: 
id: 1411357827693574, domain: tu.duowan.com, sign: 6cf4958a8b8cd3a56bcf962f9cee664a,ret: 
id: 1411357827694983, domain: tu.duowan.com, sign: e8c610b5ee93d5315a20112c21859d15,ret: 
id: 1411357827696240, domain: tu.duowan.com, sign: daf7d0c0fdb4e4b6ff47111ca65c74b4,ret: 
id: 1411357827697711, domain: tu.duowan.com, sign: b23fb4cd4879e8fe9098b2505ae23bb3,ret: 
id: 1411357827699188, domain: tu.duowan.com, sign: 80c6c6c5f1ef92d17107e783f134f968,ret: 
id: 1411357827700565, domain: tu.duowan.com, sign: 719c1d8bf9525f01ebc2500cb775f7ff,ret: 
id: 1411357827701909, domain: tu.duowan.com, sign: dc1c5ffd4850106308142bb4a07e3b0e,ret: 
id: 1411357827703421, domain: tu.duowan.com, sign: b5ed131a26b9ec05ae44b3a739b956f7,ret: 
id: 1411357827704786, domain: tu.duowan.com, sign: 42571194265948b9a780cb9ba2844914,ret: 
id: 1411357827885379, domain: tu.duowan.com, sign: 6549ea51501643dbceb4141a102fa5b3,ret: 
id: 1411357827886841, domain: tu.duowan.com, sign: d1e2a07a6ca6926cd9f412e47e5a34c3,ret: 
id: 1411357827888551, domain: tu.duowan.com, sign: c96d183aaeabf4e84cdf5708a4fb8b88,ret: 
id: 1411357827890992, domain: tu.duowan.com, sign: 1529e97607c6dd0e1f3c3fef01bd08f4,ret: 
id: 1411357827892536, domain: tu.duowan.com, sign: 77ceb278db3c2802cedd1589b02b4fee,ret: 
id: 1411357827894158, domain: tu.duowan.com, sign: db25d913b7cdc4fbad7159773982cafa,ret: 
id: 1411357827895595, domain: tu.duowan.com, sign: 3b2741689098d9b2b9c67a9ee4334eb3,ret: 
id: 1411357827897216, domain: tu.duowan.com, sign: 286ea746a57f01fe9d09d12ab0c8af4b,ret: 
id: 1411357827898726, domain: tu.duowan.com, sign: 42f5cbe1915d81e1ed420dfd0a9cbb64,ret: 
id: 1411357827900197, domain: tu.duowan.com, sign: 824375a838745353db5e7318998477d2,ret: 
id: 1411357827901670, domain: tu.duowan.com, sign: 920734b11fabd8f90b8339d7277f7158,ret: 
id: 1411357827903252, domain: tu.duowan.com, sign: fd513b143b75bab4ab7a8c05c0d54677,ret: 
id: 1411357827904668, domain: tu.duowan.com, sign: ff7ca88ace85c3f974c097b3dc67d268,ret: 
id: 1411357827905950, domain: tu.duowan.com, sign: 935880e36ee2ec42192a72f8fd6ed596,ret: 
id: 1411357827907405, domain: tu.duowan.com, sign: f8327f178a419ce04a7e07171deefb38,ret: 
id: 1411357827909039, domain: tu.duowan.com, sign: 67b37d8037992f32c2dd06353c99f440,ret: 
id: 1411357827910421, domain: tu.duowan.com, sign: 50f0e8fd443704a25d06a753fd759fdb,ret: 
id: 1411357827912066, domain: tu.duowan.com, sign: 280c86cb8a290f89226f0b51e2ff0e85,ret: 
id: 1411357827913501, domain: tu.duowan.com, sign: af294a2f17e4f055a52d46167fac8170,ret: 
id: 1411357827914952, domain: tu.duowan.com, sign: f7ba32b1372b1880d82ea6322ae0b755,ret: 
id: 1411357827916276, domain: tu.duowan.com, sign: 9517c8c7246fdc635775656dc91b6c36,ret: 
id: 1411357827917978, domain: tu.duowan.com, sign: 9d00fcae218d38cb1865a24a5fa7a554,ret: 
id: 1411357827919499, domain: tu.duowan.com, sign: 193b076e2fbb94f9e5d98cbd47e9d8f0,ret: 
id: 1411357827920881, domain: tu.duowan.com, sign: b34f606870f7397139f3757f7baaeec4,ret: 
id: 1411357827922217, domain: tu.duowan.com, sign: ec80314649537f806a281934b6fd4b6e,ret: 
id: 1411357827923537, domain: tu.duowan.com, sign: 4087df94268b241afbb95f6bc6e98fb5,ret: 
id: 1411357827924857, domain: tu.duowan.com, sign: 500f76aab996c081c3e7b9451aa683b1,ret: 
id: 1411357827926299, domain: tu.duowan.com, sign: 00d90556e89913116f3c275d81849287,ret: 
id: 1411357827927741, domain: tu.duowan.com, sign: bb83e3c8984bf37491a600ec6cf3bf2a,ret: 
id: 1411357827929337, domain: tu.duowan.com, sign: cd2f72cdb20a0ec9f60b62623605aefa,ret: 
id: 1411357827930891, domain: tu.duowan.com, sign: 7e3bb8786ac23a292e76f043605d508a,ret: 
id: 1411357828656407, domain: tu.duowan.com, sign: 5c53c5b6c4b4edb6f97f56fa6b775383,ret: 
id: 1411357828658405, domain: tu.duowan.com, sign: 7a1f5b9e09d09a6c53b53e303d2d69ae,ret: 
id: 1411357828660190, domain: tu.duowan.com, sign: d97734ee00afee70abefb043811b752e,ret: 
id: 1411357828662180, domain: tu.duowan.com, sign: 731808854ad24de09a340d65784f76c7,ret: 
id: 1411357828663976, domain: tu.duowan.com, sign: 9c686c2ce946918f86d1a328b40e3570,ret: 
id: 1411357828665672, domain: tu.duowan.com, sign: 62c344cdaf9c662cebf8b85360caae99,ret: 
id: 1411357828667521, domain: tu.duowan.com, sign: 2e0f3a82312d6a2e64bf250188599ec1,ret: 
id: 1411357828669251, domain: tu.duowan.com, sign: a307e21518078da35ce176a0557cd198,ret: 
id: 1411357828671042, domain: tu.duowan.com, sign: e1bbf6b99125f677cc9fc800b88b12e3,ret: 
id: 1411357828672997, domain: tu.duowan.com, sign: fb999b2025ba20db6e87ef9ab2728add,ret: 
id: 1411357828675201, domain: tu.duowan.com, sign: f191eb9ac0be85fd70587dcaaec39c5d,ret: 
id: 1411357828677117, domain: tu.duowan.com, sign: 6a3730e714bb96e12d789128a9f91480,ret: 
id: 1411357828679342, domain: tu.duowan.com, sign: a2db308a7c3ddc3452ff4fe0309c6e70,ret: 
id: 1411357828681182, domain: tu.duowan.com, sign: eff234c30ccbcb3616dade50814dd9d2,ret: 
id: 1411357828682986, domain: tu.duowan.com, sign: b08d4b45d519b3c3b846c66ab206ae57,ret: 
id: 1411357828684779, domain: tu.duowan.com, sign: 565b8abe1f36f23379b49b14d18ac659,ret: 
id: 1411357828686425, domain: tu.duowan.com, sign: 2a154cb88c9b05b69b4dfb32cadff6e3,ret: 
id: 1411357828688291, domain: tu.duowan.com, sign: aa5d42d7241035ad85113d3ad95a72ad,ret: 
id: 1411357828690431, domain: tu.duowan.com, sign: 27c2c7806ade8a2bd2a0e76ad29212a6,ret: 
id: 1411357828692264, domain: tu.duowan.com, sign: 461b67fe71956058fcd8cb7a1d18518d,ret: 
id: 1411357828694047, domain: tu.duowan.com, sign: 3c964518a1fe3ad3d46bb54d0f62c3fa,ret: 
id: 1411357828696071, domain: tu.duowan.com, sign: 84cbbe3e601952685617a7df10071a05,ret: 
id: 1411357828697982, domain: tu.duowan.com, sign: 54fa1dcc9941db2218282ed214f6d99a,ret: 
id: 1411357828699705, domain: tu.duowan.com, sign: 4e1005d67b604607c1a46bdaeb59b71a,ret: 
id: 1411357828701604, domain: tu.duowan.com, sign: 65a4b9bf193592f7aefd92244f8e44d7,ret: 
id: 1411357828703356, domain: tu.duowan.com, sign: 3bb63b7f7a3605bb601cadd13780f3f1,ret: 
id: 1411357828705046, domain: tu.duowan.com, sign: f11c6500f71f11a586a1a2698a313422,ret: 
id: 1411357828706783, domain: tu.duowan.com, sign: 57342c4d2cb2d6b70ab58bc4a7349b80,ret: 
id: 1411357828709075, domain: tu.duowan.com, sign: 0384d0917d4cd52e3248109a87e63660,ret: 
id: 1411357828711271, domain: tu.duowan.com, sign: 7ad7fff93abe9f14d29f7b3a47f7cec8,ret: 
id: 1411357828713681, domain: tu.duowan.com, sign: c1dcc81202f0c29a6c511c56e9c68aa6,ret: 
id: 1411357828715837, domain: tu.duowan.com, sign: 5ea3c7533d70dd0b76e48f75eb74ff1c,ret: 
id: 1411357828718064, domain: tu.duowan.com, sign: 096857c30bf5fee8c55f4f5c4ca81fc9,ret: 
id: 1411357828720311, domain: tu.duowan.com, sign: fb42593ac93a820231b679929d28b6a5,ret: 
id: 1411357828722555, domain: tu.duowan.com, sign: e9369d04ed11258c567c8b980aa0d6f6,ret: 
id: 1411357828724781, domain: tu.duowan.com, sign: 60cded41d6888d71186edbd504fd452d,ret: 
id: 1411357828727250, domain: tu.duowan.com, sign: dc49505572f935ecfea2ecb41f852c83,ret: 
id: 1411357828729522, domain: tu.duowan.com, sign: 48d56a28a8fdb5e3657979188da063e1,ret: 
id: 1411357828731948, domain: tu.duowan.com, sign: 4c65f60d208dd9f21c11748fec488edd,ret: 
id: 1411357828734234, domain: tu.duowan.com, sign: eb45bfe818530cc5dcc90b6c51b3ee23,ret: 
id: 1411357828736450, domain: tu.duowan.com, sign: 25604ac4c365b164396410fdfcc8bc96,ret: 
id: 1411357828738276, domain: tu.duowan.com, sign: c59e9ab5fbb75ab7352791251cbcd750,ret: 
id: 1411357828740105, domain: tu.duowan.com, sign: 2e59891945595b901828e85777de59fd,ret: 
id: 1411357828741992, domain: tu.duowan.com, sign: ea02ac86ec5501e4830b4304cceaf585,ret: 
id: 1411357828743950, domain: tu.duowan.com, sign: 418763bb066bd97e1c53eb2a7ac01fef,ret: 
id: 1411357828746127, domain: tu.duowan.com, sign: 5a6cbe6071b0bef49701188cd332483e,ret: 
id: 1411357828748193, domain: tu.duowan.com, sign: e70a389a3fc8b7ff44819a9f24319af6,ret: 
id: 1411357828750721, domain: tu.duowan.com, sign: 2b5b3b28a502b4c97311fbed1dbbac2a,ret: 
id: 1411357828752780, domain: tu.duowan.com, sign: 009884b18ef45303fb1f84e02b8a392f,ret: 
id: 1411357828755652, domain: tu.duowan.com, sign: 3deae523a40ea5646b78adf4893cb5af,ret: 
id: 1411357828757979, domain: tu.duowan.com, sign: a87edda37863f44bdb42f9c0e743cf83,ret: 
id: 1411357828759845, domain: tu.duowan.com, sign: 8bdd79f9fef21a05f87ef77083e4053d,ret: 
id: 1485605714744, domain: lol.duowan.com, sign: bf0434dd8cab8105f54066811fe1891a,ret: 
id: 1485959993816, domain: lol.duowan.com, sign: 2a2b7d0e59a4aab3e3ee42fd69aa6358,ret: 
id: 1486300107132, domain: lol.duowan.com, sign: da7efa95cbac0689d3102cad7565096a,ret: 
id: 1486349364216, domain: lol.duowan.com, sign: 3d073f1f634ad605490c74700bd54763,ret: 
id: 1486687997250, domain: lol.duowan.com, sign: 2839995060f4194fda539dc19f9a4489,ret: 
id: 1486696017260, domain: lol.duowan.com, sign: f091b7ea1d865e97d8e17869896d589d,ret: 
id: 1411357833047760, domain: tu.duowan.com, sign: 06f0ef6c384372c8575c0de2f32650e1,ret: 
id: 1411357833049134, domain: tu.duowan.com, sign: 26a7635aec1d0c5ddee15bbb8da9cbf2,ret: 
id: 1411357833050394, domain: tu.duowan.com, sign: 10d57c5ebe0e81fa59be3a3ab29c94c0,ret: 
id: 1411357833051571, domain: tu.duowan.com, sign: 6daf3c32575c145cf7d2bfcef06a47c7,ret: 
id: 1411357833052879, domain: tu.duowan.com, sign: 01764a544b04534b111917bb9787d440,ret: 
